id,name,src,price,weapon_id
841,"Lead Conduit",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfZ3NfdXNwX3ZvbHRhZ2VfbGlnaHQuZTBhYWZmMDUzNjhlNmMwMDc2M2NiZjc0ZGYzNjE5NmEzMjc5ZjU3ZC5wbmc-/auto/auto/85/notrim/4309e1c6399a31a00b0496ac6dd00f24.webp,0.49,32
842,"Leaded Glass",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2dzX200YTFfc2hhdHRlcl9saWdodC5lOThmMmNjZjAxZDYxZmM2OTUyZDZjZWJjM2MxZWUxNTA0MzBjM2Q4LnBuZw--/auto/auto/85/notrim/c8623097ee2806453719f15862e99eff.webp,3.41,14
843,Leather,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL2xlYXRoZXJfaGFuZHdyYXBzX2hhbmR3cmFwX2xlYXRoZXJ5X2xpZ2h0LmZjMTRmNDE5ODFhMjU1YjgzNWJmZmQ4YWVkZGQxMWMwZTI4N2VhZjMucG5n/auto/auto/85/notrim/76b1acd58afcb0f5cf6ef06824c722ed.webp,130.62,56
844,Leather,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfY3VfYnJvd25fbGVhdGhlcl9wOTBfbGlnaHQuNGQ4ZTZkMDUzZmVlNTAyNjBkZjM0MDE3YTBmNTY4OTZjNDFiNTY1YS5wbmc-/auto/auto/85/notrim/873c4b53cdba9871a429c9442da74981.webp,6.00,24
845,"Leet Museo",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2dzX2FrNDdfYWJzdHJhY3RfbGlnaHQuMDcxZmVmMGQzMTY0ODc0Y2FiOTJmMzA4YTQ1Y2UzN2VmZGMwNzgwNi5wbmc-/auto/auto/85/notrim/28c84012b80cbc0b1a2f436b2872cdd1.webp,14.82,1
846,"Legion of Anubis",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrNDdfYW51YmlzX2xpZ2h0LjljYmM4OGFlOGQwYWI2NjY2YzA4NTY4YTc3NmE1YzFjODQ4YjdlYzYucG5n/auto/auto/85/notrim/725301d64d2a92b3f0f82c94036b8e50.webp,3.49,1
847,"Lichen Dashed",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF9zaG9ydF90YXBlX2xpZ2h0LjExNTU4MjUzYzdlNjJkN2RiOTQ5NmJlNWMzZjlmMWVkNGUzYWNkMjAucG5n/auto/auto/85/notrim/b268160451be0706c643b7b1ada0b6c0.webp,1.14,29
848,"Lifted Spirits",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2N1X3Aya19mbHlpbmdfZHJlYW1fbGlnaHQuZjk1NjBlMDE2MzExYTY4NzY5Nzg3NDkwZWIyMWQzZTM5NTYyODlhYy5wbmc-/auto/auto/85/notrim/bb789e1ae06263f390b97e01250d6769.webp,0.03,22
849,"Light Box",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9tYWMxMF9pbGx1c2lvbl9saWdodC5iZDVhY2JlMjNjMTZjY2E0NDJjMGIxYmJjNTAyOTViM2QxYTQxODNmLnBuZw--/auto/auto/85/notrim/2ba61e8eba73965404d3ee42cd4288b1.webp,0.07,15
850,"Light Rail",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfZ3NfZGVhZ2xlX2V4b19saWdodC44ZDlmZTg2N2NiMWU4NGYyZjRjMGE5OGUyNzI2MTE4YjMyZTU5MGQ1LnBuZw--/auto/auto/85/notrim/0deb275bf988abeb3e2e7afe244b44bb.webp,0.36,5
851,"Lightning Strike",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fbGlnaHRuaW5nX2F3cF9saWdodC5lZjU0ODcxOTU5YjY1NjE0MWIyNDY5MTI1NmRiYjFkNTQ5YjFlZmJhLnBuZw--/auto/auto/85/notrim/12c1e08907cf2fb660228a4ad6b33c80.webp,500.00,3
852,Limelight,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zYXdlZG9mZl9jdV9zYXdlZF9vZmZfbGltZV9saWdodC45MTU2NmY0MzUzOTMwMjc2MThkYWYxNjg1Yzg2NTQ2ZjVjNjU3N2UxLnBuZw--/auto/auto/85/notrim/22412136a46bac1cdc3585e22a1dac72.webp,0.25,26
853,Lionfish,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9uZWdldl9zcF9uZWdldl9saW9uZmlzaF9saWdodC42MDk4MDAwNjk2ODgzNDZjMWFjYzU1NzkyNmJhMGI5ODMwMjAyZTAzLnBuZw--/auto/auto/85/notrim/5f30b6fcbbabcbe31d5ff5dbe100fac0.webp,0.21,20
854,Liquidation,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9jdV9tcDVzZF9xdWlja19saXF1aWRhdGlvbl9saWdodC41ZjQ1MGEyZDk1Mjk0ZTZiNjFhZWEwMzU2NzIyYTQ1YjA5MmNiMTAxLnBuZw--/auto/auto/85/notrim/e6397f3694358cc178daf2e802ffedc3.webp,0.03,18
855,"Llama Cannon",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yOF9sbGFtYWNhbm5vbl9saWdodC5kZjkxNmY4MDY4YWFmZTJhMWI5MDliMTNmYzBkNzRjMzM0MzU1NTYxLnBuZw--/auto/auto/85/notrim/60c5fe637e62f198eb3be250c44131bb.webp,1.58,NULL
856,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2N1X2JheW9uZXRfbG9yZV9saWdodC5kYjYwYTI3MDhkODUwZTEzMGEzYzYyNDE3YTFlYzY5NDU4Nzc4ZDBhLnBuZw--/auto/auto/85/notrim/43a925123c1d17cb90039ded7df18176.webp,326.00,33
857,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9jdV9ib3dpZV9sb3JlX2xpZ2h0LjU4ZjNiNTYyZTY2M2I2MDQ3MTJhNThlODEzYjI1YmVmMGM0ODZhNWIucG5n/auto/auto/85/notrim/864b102b41a554fc49ccec6b0ec2e886.webp,129.93,34
858,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfY3VfYnV0dGVyZmx5X2xvcmVfbGlnaHQuM2VmNjk2NDU1OGM5N2NlN2UxOGI2YjZiYWI5MDcyNDUzNDhmMWY1ZC5wbmc-/auto/auto/85/notrim/cf71dc7b36f322e7d6958f67880215f9.webp,767.40,35
859,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9jdV9mYWxjaGlvbl9sb3JlX2xpZ2h0LjdlNjQ5NDEzODVmMDNlYWU4YzkwMTM4NWNkM2U0YTllMDZhOWEwZTkucG5n/auto/auto/85/notrim/2a47a1b2aa4feeba745f290d9297a65c.webp,130.62,37
860,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2N1X2ZsaXBfbG9yZV9saWdodC5kMjg5OTJlYzIyN2VhZGYwZTU4MWQyMmUyMGJhYjA4MmQzNDExNTRmLnBuZw--/auto/auto/85/notrim/ee8bc0cb8348c4385dfb91bd6ca189fa.webp,217.48,38
861,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfY3VfZ3V0X2xvcmVfbGlnaHQuOWQ4NGExNTQ4Njg0YjA1YzczNzlhZGUwMDJhZDVjOWU5YmM0NTlhOC5wbmc-/auto/auto/85/notrim/d34aa27df6e45ca43da0ee8583cc735b.webp,114.72,39
862,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9jdV9odW50c21hbl9sb3JlX2xpZ2h0LmRjZjQ1MDA5N2FiOGQzYTY0NWNhOTg0YmUyNTJkMWMzOTJlM2FhN2QucG5n/auto/auto/85/notrim/4c60d04f1cb8424587b6103f73c467d7.webp,131.32,40
863,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9jdV9rYXJhbV9sb3JlX2xpZ2h0LmY4Y2Y4MmY1NjA5NmViYjczNWU5N2RkYTBjM2VmMzIxMjg4MWM2MmMucG5n/auto/auto/85/notrim/cc0a01d5860dfa6fb63b409e73ecbcd2.webp,595.00,41
864,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2N1X205X2JheV9sb3JlX2xpZ2h0LjU3OTg3ZGM0ODMxZjFkM2YyZjAyNmVhNzViMDA2MTJmN2YwOWM4NGMucG5n/auto/auto/85/notrim/f244094c4126f8afb5478cc1ea8edd05.webp,520.33,43
865,Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2N1X3B1c2hfbG9yZV9saWdodC44ZGVlNWQxZDA0MDA1ODhjMGZiYzUzOTNkMGY3NDc1Y2Q5ZWQ0Nzk2LnBuZw--/auto/auto/85/notrim/08de381348b1a3fce14aa0182db4232c.webp,93.00,47
866,Loudmouth,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9uZWdldl9jdV9uZWdldl9hbm5paGlsYXRvcl9saWdodC5jNjY2NzY2OTc2Nzc3NzIzZGVmZGQxZmI5ZDE5MTgzODYzNGRmNWEyLnBuZw--/auto/auto/85/notrim/d3a6283e3c818363e3b5569ec35df0c7.webp,0.48,20
867,"Lt. Commander",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3NwZWNpYWxpc3RfZ2xvdmVzX3NwZWNpYWxpc3Rfcmlja3Nhd19jYW1vX2xpZ2h0LmIyMThiYmRhMWU2OWZjOWU5ZDgzM2QyMTc4Y2I5YjBhYTcxYWVlOGQucG5n/auto/auto/85/notrim/376038732fdc549dcd29ec3304bbcd1f.webp,108.70,58
868,Lumen,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9nc19iaXpvbl9mbGFzaGVyX2xpZ2h0LmY4MmM1Mjk4NTg1YzM3YzMzMDE1ZWY0MmIyNTczMDg1YjkyMDcyYTYucG5n/auto/auto/85/notrim/196fcab4b9ef9c54ef740a42a596ad36.webp,0.24,25
869,"Lunar Weave",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3NsaWNrX2dsb3Zlc19zbGlja19ibGFja19saWdodC40MjQxMDg2ODI5MDg4YTZjNzJmNzc3YzExOWRiNDI2NGI4Y2VjZDczLnBuZw--/auto/auto/85/notrim/f84ed6b2d204eba08183cc1300e2ccf0.webp,78.96,57
870,"Lush Ruins",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9hYV9ydWluc19ncmVlbl9saWdodC4wNjRiODI3MTZmYWNkYTljMDY0ZjkxNWRjYzI2Y2UyZjNlNTFjODk1LnBuZw--/auto/auto/85/notrim/858c86def237f9686b81ccd14053e870.webp,0.54,28
871,Macabre,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9mYW1hc19zcF9mYW1hc19tYWNhYnJlX2xpZ2h0LjFiNDJlZGRlYzE0OGE4YzE1MzAyNjU4NDc1ZWUyYzZmOGFjYjFhM2UucG5n/auto/auto/85/notrim/ca1eabd454ceb52d2ba8176ea09c7ab8.webp,2.16,7
872,Magma,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tMjQ5X2FxX29ic2lkaWFuX2xpZ2h0LjI2YTQ2MmU0YzAzNzI2OTYxOWMzY2M4MzJiZDJhYzZkMWJiZTQ1YjIucG5n/auto/auto/85/notrim/f316729b35775b25c997aa3bc179b243.webp,0.84,12
873,"Magna Carta",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfYXV0aG9yaXR5X3B1cnBsZV9saWdodC44Y2MwMjFlODNlMzZhOTdkNDYyMDI4OGRlZDBhYWUzZmRmYzU1NTIxLnBuZw--/auto/auto/85/notrim/92076294d6678e25a7b3c4291aad0e1e.webp,19.84,27
874,Magnesium,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2dzX200YTRfY2hvcHBlcl9naG9zdF9saWdodC5mYjI5MTkyNDQ5Y2YzYThhZmJlOGYyZDExMGIxYjVjNjRkN2IwN2QwLnBuZw--/auto/auto/85/notrim/264747b2e74e5af162c782e7cc2109f0.webp,0.05,13
875,Mainframe,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2FtX2NpcmN1aXRib2FyZF9zaWx2ZXJfbGlnaHQuOWVlM2Q2NWM1NTAzYTI5YWUyY2E0MDdjZWM5MzEwNGUyNTUxNGEzMi5wbmc-/auto/auto/85/notrim/d33ff6a702409407da0a893d2221d7aa.webp,0.02,13
876,"Mainframe 001",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9tYWluZnJhbWVfbGlnaHQuNTJhMWI5YWRjNDVkNGIyYzQyYTMyZGEzMzIwZjM5MmRhZmYyNzMyNy5wbmc-/auto/auto/85/notrim/57791eaec277a61b7619e336df16c2bd.webp,0.03,29
877,Malachite,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hbV9tYWMxMF9tYWxhY2hpdGVfbGlnaHQuNjA2ZjlmNjU0Zjc4YmFlNzY4ZDdmNmEwYjljMDZhZDgzY2ZjNzRhMC5wbmc-/auto/auto/85/notrim/4bc07268d42b1c675be7557bf5040583.webp,1.05,15
878,Man-o'-war,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fYXdwX2dsb3J5X2xpZ2h0LjkyNWI4ODE2ZmZjM2ExMTNmOTYzYmM2YjU5ODkxYzVmNzBiZjY4M2YucG5n/auto/auto/85/notrim/726114d27c0ceb272b220b6653d94c67.webp,31.45,3
879,Man-o'-war,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9uZWdldl9hbV9uZWdldl9nbG9yeV9saWdodC44ZDQ5NGY4ZjcyOTVlODc3MzZhOTg5YmU4MWI4NTM3ODY0YzRiZWVhLnBuZw--/auto/auto/85/notrim/8b0a92e9ec689e7915b6cbedc38ecfa1.webp,0.07,20
880,Mandrel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9ub3ZhX2h5X2R1Y3RzX2dyZXlfbGlnaHQuODE5MDIyYmUyMmMzYjU1YzY5ODQ3ZWEwNjhjMTM1ZTAwZDIzYjI5ZC5wbmc-/auto/auto/85/notrim/f207c4254e861318327e24f22336528e.webp,0.01,21
881,Mangrove,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3N0dWRkZWRfaHlkcmFfZ2xvdmVzX2Jsb29kaG91bmRfaHlkcmFfZ3JlZW5fbGVhdGhlcl9tZXNoX2JyYXNzX2xpZ2h0LjJmYmI5OTdiZjg3MDc3Nzc2Yjg2YTlkMDYzMzgxMTJkZDZmMzc4N2IucG5n/auto/auto/85/notrim/c88640807b1674a969bc529bab62825d.webp,52.89,60
882,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2FtX21hcmJsZV9mYWRlX2xpZ2h0LjYwMjllM2ZlMTE0ODEzOWIxMzliMWI3ZjQ0NDY5YjQ4MGIxYmUxN2UucG5n/auto/auto/85/notrim/af8ffff49047c7d5630b6704ff5458b1.webp,610.10,33
883,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9hbV9tYXJibGVfZmFkZV9saWdodC5jMDIxZmQ0MWNmYTNhNzY5NzRiOWE1Njk0ZjA1OTUxY2FiNzQwMmU5LnBuZw--/auto/auto/85/notrim/06885d64673b002727877644cd173240.webp,271.99,34
884,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfYW1fbWFyYmxlX2ZhZGVfbGlnaHQuYjhhOTlkOTNkNmE1M2E4ZDdmMjJiODBhNmUwNGRjM2JmN2UwNDI2Yi5wbmc-/auto/auto/85/notrim/39bb717e6ddfc9014c4dad3e3a470f80.webp,1943.00,35
885,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9hbV9tYXJibGVfZmFkZV9saWdodC5lYzk5MzZlMWFiNjdiZjc4ZmZkZjIzZDQxZWYxZTE5YTZkZDQwYWQ0LnBuZw--/auto/auto/85/notrim/dff3f0469909b3cd5909a4fd6ed4ccba.webp,272.35,37
886,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2FtX21hcmJsZV9mYWRlX2xpZ2h0LjQ2YzhmOTJiNWM1Nzc5Y2E3MjRhMmY3ODIzOTliM2M2ZWM3ODM0OWYucG5n/auto/auto/85/notrim/298267f4f0147b30dde1f2d9700b842f.webp,441.30,38
887,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfYW1fbWFyYmxlX2ZhZGVfbGlnaHQuMmM4MTA4MjVlY2E1MjU4YjAwMTNjOGRlZTI0MDBhNjFiOWU4MWM5OC5wbmc-/auto/auto/85/notrim/f6c4bb6f66a81d267a56fa9c5b8256f7.webp,177.99,39
888,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9hbV9tYXJibGVfZmFkZV9saWdodC4zN2M3ZDdkMjE4NmUxMmEyZjIzMjEwM2ZmMmE0OTE3NzAwYWE0NzY5LnBuZw--/auto/auto/85/notrim/b22e01bae04f781c6b97019e52f563f1.webp,325.98,40
889,"Marble Fade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9hbV9tYXJibGVfZmFkZV9saWdodC40ZWJjMjI5YzBjOTNmMGMxYjUxZDQzOGEyOGY3MzZkN2VmYmZkYWI4LnBuZw--/auto/auto/85/notrim/2d17b5f918b463169a05c168dfa9dd2c.webp,1329.99,41
